tenure,Contract,MonthlyCharges,TotalCharges,cluster,segment,Churn
40,1,36.0,1382.9,2,Loyal Customers,0
7,0,78.5,571.05,3,New Users,0
69,2,19.95,1399.35,2,Loyal Customers,0
7,1,20.65,150.0,1,At-Risk Customers,0
5,0,30.5,167.2,1,At-Risk Customers,0
72,2,106.1,7657.4,0,Passive Users,0
44,1,20.5,865.05,2,Loyal Customers,0
65,1,95.5,6153.85,0,Passive Users,0
3,0,64.6,174.2,3,New Users,0
24,0,51.1,1269.6,1,At-Risk Customers,0
44,0,84.8,3862.55,3,New Users,1
72,2,89.1,6352.4,0,Passive Users,0
24,0,54.95,1348.5,3,New Users,0
1,0,50.9,50.9,1,At-Risk Customers,1
22,0,20.45,471.55,1,At-Risk Customers,0
70,2,85.95,5931.75,0,Passive Users,0
25,0,60.35,1404.65,3,New Users,0
37,2,19.8,726.1,2,Loyal Customers,0
22,0,85.35,1961.6,3,New Users,0
59,2,72.1,4194.85,0,Passive Users,0
49,0,99.8,4872.45,0,Passive Users,1
47,0,107.35,5118.95,0,Passive Users,1
31,0,19.55,658.95,1,At-Risk Customers,1
1,0,81.05,81.05,3,New Users,0
3,0,20.5,76.95,1,At-Risk Customers,0
53,1,111.8,5809.75,0,Passive Users,0
1,0,20.2,20.2,1,At-Risk Customers,0
20,1,19.7,415.9,1,At-Risk Customers,0
3,0,79.1,246.5,3,New Users,1
51,1,19.85,996.95,2,Loyal Customers,0
51,1,60.5,3145.15,2,Loyal Customers,0
13,2,19.55,265.3,2,Loyal Customers,0
1,0,20.9,20.9,1,At-Risk Customers,0
1,0,21.05,21.05,1,At-Risk Customers,0
63,1,71.5,4576.3,0,Passive Users,0
3,0,54.65,189.1,1,At-Risk Customers,0
46,2,19.2,908.15,2,Loyal Customers,0
1,0,49.8,49.8,1,At-Risk Customers,0
8,0,25.5,215.2,1,At-Risk Customers,1
71,2,20.5,1500.95,2,Loyal Customers,0
55,0,90.4,5099.15,0,Passive Users,0
70,1,90.25,6385.95,0,Passive Users,0
2,0,80.75,159.45,3,New Users,1
67,2,104.6,6885.75,0,Passive Users,0
65,0,91.85,5940.85,0,Passive Users,1
14,0,50.2,668.85,1,At-Risk Customers,0
20,0,95.5,1916.2,3,New Users,0
1,0,75.35,75.35,3,New Users,1
1,0,75.45,75.45,3,New Users,1
49,0,95.4,4613.95,0,Passive Users,0
72,2,101.3,7261.25,0,Passive Users,0
46,0,53.1,2459.8,3,New Users,0
24,0,84.85,2048.8,3,New Users,0
5,0,34.25,163.55,1,At-Risk Customers,0
33,0,88.6,2888.7,3,New Users,0
42,1,60.15,2421.6,2,Loyal Customers,0
23,1,99.95,2292.75,3,New Users,0
8,0,70.7,553.4,3,New Users,0
66,1,54.8,3465.7,2,Loyal Customers,0
24,0,49.55,1210.4,1,At-Risk Customers,1
24,0,54.8,1291.3,3,New Users,0
69,1,78.6,5356.45,0,Passive Users,1
53,1,100.3,5200.8,0,Passive Users,0
60,2,53.6,3237.05,2,Loyal Customers,0
7,0,81.1,576.65,3,New Users,1
20,1,19.35,433.75,1,At-Risk Customers,0
23,0,85.6,1868.4,3,New Users,0
72,2,80.8,5728.55,0,Passive Users,0
11,0,74.95,825.7,3,New Users,1
21,2,19.6,390.4,2,Loyal Customers,0
1,0,93.55,93.55,3,New Users,1
31,0,90.7,2845.15,3,New Users,0
57,2,69.75,3894.4,0,Passive Users,0
45,2,20.0,886.4,2,Loyal Customers,0
10,0,95.25,1021.55,3,New Users,0
58,0,102.1,5885.4,0,Passive Users,1
14,0,19.95,268.4,1,At-Risk Customers,0
27,1,80.85,2204.35,3,New Users,0
14,0,90.9,1259.0,3,New Users,1
12,0,29.2,309.1,1,At-Risk Customers,1
69,2,93.3,6398.05,0,Passive Users,0
25,0,89.15,2257.75,3,New Users,1
58,1,108.85,6287.25,0,Passive Users,1
35,2,46.35,1662.05,2,Loyal Customers,0
16,0,84.75,1350.15,3,New Users,1
45,1,78.75,3600.65,0,Passive Users,0
17,0,83.55,1329.15,3,New Users,0
1,0,45.7,45.7,1,At-Risk Customers,1
22,1,19.6,422.5,1,At-Risk Customers,0
1,0,69.95,69.95,3,New Users,1
67,2,67.85,4627.65,0,Passive Users,0
67,2,105.65,6717.9,0,Passive Users,0
2,0,44.6,97.1,1,At-Risk Customers,1
23,0,74.95,1710.45,3,New Users,1
9,0,75.5,637.4,3,New Users,0
5,0,20.15,117.95,1,At-Risk Customers,0
54,2,45.2,2460.55,2,Loyal Customers,0
57,2,95.25,5464.65,0,Passive Users,1
24,0,89.85,2165.05,3,New Users,1
49,1,100.45,4941.8,0,Passive Users,1
5,0,47.15,223.15,1,At-Risk Customers,1
2,0,80.2,181.1,3,New Users,1
4,0,87.1,341.45,3,New Users,1
70,2,79.25,5731.85,0,Passive Users,0
5,0,75.9,357.75,3,New Users,1
53,0,85.7,4616.1,0,Passive Users,0
47,0,98.75,4533.7,0,Passive Users,1
31,1,20.1,589.25,2,Loyal Customers,0
13,0,61.8,750.1,3,New Users,0
28,0,49.9,1410.25,1,At-Risk Customers,0
10,0,86.45,830.85,3,New Users,1
38,2,20.4,743.5,2,Loyal Customers,0
1,0,45.3,45.3,1,At-Risk Customers,1
67,1,104.1,7040.85,0,Passive Users,1
52,1,75.4,3865.45,0,Passive Users,0
62,2,108.15,6825.65,0,Passive Users,0
16,0,86.25,1340.1,3,New Users,0
5,0,81.0,371.65,3,New Users,1
12,1,95.7,1184.0,3,New Users,0
72,2,116.85,8477.7,0,Passive Users,0
71,1,105.75,7382.85,0,Passive Users,0
24,1,20.15,456.85,1,At-Risk Customers,0
15,2,19.6,331.6,2,Loyal Customers,0
67,1,90.6,6056.15,0,Passive Users,1
2,0,60.95,134.6,1,At-Risk Customers,0
5,0,25.05,125.5,1,At-Risk Customers,0
15,0,88.15,1390.6,3,New Users,1
1,0,20.2,20.2,1,At-Risk Customers,1
41,1,60.3,2511.3,2,Loyal Customers,0
43,0,63.95,2737.05,3,New Users,0
1,0,74.3,74.3,3,New Users,0
1,0,70.6,70.6,3,New Users,0
26,0,90.8,2361.8,3,New Users,1
22,0,79.35,1730.35,3,New Users,1
71,2,90.55,6404.0,0,Passive Users,0
7,2,19.45,165.35,2,Loyal Customers,0
28,0,64.45,1867.6,3,New Users,0
16,0,69.65,1043.3,3,New Users,0
7,1,19.5,128.6,1,At-Risk Customers,0
69,2,110.5,7455.45,0,Passive Users,0
1,0,24.7,24.7,1,At-Risk Customers,0
3,0,77.4,206.15,3,New Users,0
21,0,96.8,2030.3,3,New Users,1
69,0,85.4,5869.4,0,Passive Users,0
71,2,47.6,3377.8,2,Loyal Customers,0
69,2,19.4,1346.2,2,Loyal Customers,0
48,0,103.85,4946.05,0,Passive Users,0
47,0,83.35,4065.0,3,New Users,1
2,0,49.4,106.55,1,At-Risk Customers,1
45,0,108.45,4964.7,0,Passive Users,0
51,0,81.0,4085.75,3,New Users,0
22,0,79.2,1742.75,3,New Users,1
72,2,86.65,6224.8,0,Passive Users,0
37,0,92.95,3415.25,3,New Users,0
71,2,90.35,6325.25,0,Passive Users,0
7,0,48.7,340.25,1,At-Risk Customers,1
66,2,25.15,1683.6,2,Loyal Customers,0
51,1,76.4,3966.3,0,Passive Users,0
30,1,19.55,608.5,2,Loyal Customers,0
34,0,85.35,2896.6,3,New Users,0
64,2,24.8,1514.85,2,Loyal Customers,0
65,1,103.15,6792.45,0,Passive Users,0
47,0,100.75,4669.2,0,Passive Users,0
1,0,95.6,95.6,3,New Users,1
49,0,59.75,2934.3,3,New Users,1
67,2,94.1,6302.8,0,Passive Users,0
39,1,19.35,779.2,2,Loyal Customers,0
14,0,19.9,283.75,1,At-Risk Customers,0
43,0,108.15,4600.7,0,Passive Users,1
56,0,101.05,5594.0,0,Passive Users,0
14,1,59.1,772.85,1,At-Risk Customers,0
1,0,71.35,71.35,3,New Users,1
16,1,55.85,857.8,1,At-Risk Customers,0
70,0,106.05,7554.05,0,Passive Users,0
72,2,84.1,5981.65,0,Passive Users,0
23,0,75.3,1702.9,3,New Users,0
21,0,24.7,467.15,1,At-Risk Customers,0
1,0,20.15,20.15,1,At-Risk Customers,1
1,0,69.75,69.75,3,New Users,1
32,0,93.2,2931.0,3,New Users,1
17,0,80.85,1400.85,3,New Users,1
4,0,33.65,137.85,1,At-Risk Customers,1
36,1,55.8,1941.5,2,Loyal Customers,0
50,2,39.7,1932.75,2,Loyal Customers,0
48,0,29.5,1423.05,1,At-Risk Customers,0
50,2,20.15,970.85,2,Loyal Customers,0
72,2,79.55,5810.9,0,Passive Users,0
10,0,24.8,223.9,1,At-Risk Customers,0
18,0,19.65,391.7,1,At-Risk Customers,0
1,0,79.95,79.95,3,New Users,1
1,0,19.3,19.3,1,At-Risk Customers,1
9,0,94.05,811.65,3,New Users,0
2,0,90.75,174.75,3,New Users,0
40,0,78.85,3126.85,3,New Users,0
69,1,99.5,6841.45,0,Passive Users,0
37,1,99.2,3754.6,0,Passive Users,1
18,0,80.55,1406.65,3,New Users,0
11,0,70.2,834.7,3,New Users,0
8,0,85.2,627.4,3,New Users,1
3,0,75.25,242.0,3,New Users,1
55,1,59.45,3157.0,2,Loyal Customers,0
33,0,93.35,3092.0,3,New Users,0
46,0,44.95,2168.9,3,New Users,0
34,2,26.1,980.35,2,Loyal Customers,0
3,0,20.2,65.95,1,At-Risk Customers,0
30,2,21.25,711.9,2,Loyal Customers,0
33,1,59.4,1952.8,2,Loyal Customers,0
45,1,95.0,4368.85,0,Passive Users,0
40,0,61.9,2647.1,3,New Users,0
71,2,118.65,8477.6,0,Passive Users,0
1,0,54.35,54.35,1,At-Risk Customers,1
72,2,64.45,4528.0,0,Passive Users,0
22,0,80.15,1790.65,3,New Users,0
46,1,20.2,845.6,2,Loyal Customers,0
55,2,21.0,1210.3,2,Loyal Customers,0
1,0,20.45,20.45,1,At-Risk Customers,0
12,1,75.85,854.45,3,New Users,0
31,0,80.45,2429.1,3,New Users,0
5,0,24.95,100.4,1,At-Risk Customers,1
67,2,75.5,5229.45,0,Passive Users,0
1,0,44.45,44.45,1,At-Risk Customers,0
40,1,42.35,1716.45,2,Loyal Customers,1
41,0,74.55,3023.55,3,New Users,0
1,0,75.3,75.3,3,New Users,1
51,1,94.8,4837.6,0,Passive Users,1
42,2,48.15,2032.3,2,Loyal Customers,0
23,1,19.65,436.9,1,At-Risk Customers,0
1,0,70.55,70.55,3,New Users,1
1,0,20.15,20.15,1,At-Risk Customers,0
56,0,106.6,5893.95,0,Passive Users,0
15,0,91.0,1430.05,3,New Users,0
12,2,25.4,313.0,2,Loyal Customers,0
54,2,69.95,3871.85,0,Passive Users,0
7,0,66.85,458.1,3,New Users,0
33,0,86.15,2745.7,3,New Users,1
16,0,20.15,341.35,1,At-Risk Customers,0
21,1,64.85,1336.8,3,New Users,0
30,2,74.85,2181.75,2,Loyal Customers,0
3,0,50.5,147.75,1,At-Risk Customers,0
11,0,72.9,818.45,3,New Users,0
62,1,115.05,7133.45,0,Passive Users,0
18,0,19.0,348.8,1,At-Risk Customers,0
6,0,19.55,128.6,1,At-Risk Customers,0
46,1,101.1,4674.4,0,Passive Users,0
21,0,84.1,1737.45,3,New Users,0
68,2,24.15,1498.85,2,Loyal Customers,0
1,0,50.1,50.1,1,At-Risk Customers,0
25,0,74.6,1797.75,3,New Users,0
24,2,19.75,498.1,2,Loyal Customers,0
30,0,85.0,2624.25,3,New Users,1
2,0,80.55,184.1,3,New Users,1
51,1,106.8,5498.8,0,Passive Users,0
57,2,84.5,4845.4,0,Passive Users,0
15,2,25.05,369.1,2,Loyal Customers,0
72,2,83.7,6096.9,0,Passive Users,0
2,0,75.8,160.75,3,New Users,1
28,0,96.6,2684.35,3,New Users,0
29,0,98.5,3004.15,3,New Users,1
70,2,101.1,6994.8,0,Passive Users,0
13,1,20.2,273.25,1,At-Risk Customers,0
59,1,94.05,5483.9,0,Passive Users,0
13,0,95.25,1233.65,3,New Users,1
7,0,74.4,527.9,3,New Users,1
62,2,81.0,4985.9,0,Passive Users,0
21,1,60.25,1258.35,3,New Users,0
2,0,60.85,111.4,1,At-Risk Customers,0
1,0,43.95,43.95,1,At-Risk Customers,0
4,0,86.05,308.1,3,New Users,0
19,1,20.25,383.65,1,At-Risk Customers,0
30,0,85.15,2555.9,3,New Users,1
67,2,19.4,1284.2,2,Loyal Customers,0
72,2,102.65,7550.3,0,Passive Users,0
53,2,19.9,1110.05,2,Loyal Customers,0
5,1,19.55,99.6,1,At-Risk Customers,0
71,2,95.5,6707.15,0,Passive Users,0
50,1,84.15,4164.4,0,Passive Users,0
56,2,103.2,5873.75,0,Passive Users,0
2,0,50.2,109.25,1,At-Risk Customers,0
2,0,88.55,179.25,3,New Users,1
24,0,54.75,1338.15,3,New Users,1
46,2,19.95,862.4,2,Loyal Customers,0
71,2,116.25,8564.75,0,Passive Users,0
29,0,31.2,926.2,1,At-Risk Customers,0
69,2,24.45,1718.2,2,Loyal Customers,0
71,2,84.2,5956.85,0,Passive Users,0
1,0,91.3,91.3,3,New Users,1
56,2,85.65,4824.45,0,Passive Users,0
56,1,21.2,1238.65,2,Loyal Customers,0
1,0,79.5,79.5,3,New Users,1
28,1,25.55,672.2,2,Loyal Customers,0
19,0,20.2,382.2,1,At-Risk Customers,0
66,0,63.85,4264.6,0,Passive Users,0
17,1,61.95,1070.7,3,New Users,0
52,2,25.75,1345.85,2,Loyal Customers,0
19,1,58.2,1045.25,3,New Users,0
36,1,85.85,3003.55,3,New Users,0
7,0,70.1,467.55,3,New Users,1
72,1,104.9,7537.5,0,Passive Users,0
67,1,111.3,7482.1,0,Passive Users,1
34,1,99.85,3343.15,0,Passive Users,0
57,0,95.25,5427.05,0,Passive Users,1
7,0,86.25,587.1,3,New Users,1
1,0,100.8,100.8,3,New Users,1
8,0,19.55,161.15,1,At-Risk Customers,0
69,2,104.0,7028.5,0,Passive Users,0
50,1,104.4,5232.9,0,Passive Users,0
10,1,19.5,225.85,1,At-Risk Customers,0
12,2,25.25,274.7,2,Loyal Customers,0
14,0,86.3,1180.95,3,New Users,1
70,2,49.85,3370.2,2,Loyal Customers,0
64,0,108.95,7111.3,0,Passive Users,0
66,2,89.9,5958.85,0,Passive Users,0
71,2,82.0,5999.85,0,Passive Users,0
20,0,89.95,1648.45,3,New Users,0
72,2,79.35,5753.25,0,Passive Users,0
71,2,64.05,4492.9,0,Passive Users,0
38,0,101.15,3956.7,3,New Users,0
28,0,89.95,2625.55,3,New Users,1
17,0,76.45,1233.4,3,New Users,1
33,1,39.1,1309.0,2,Loyal Customers,0
23,2,34.6,813.45,2,Loyal Customers,0
58,1,19.55,1108.8,2,Loyal Customers,0
70,2,104.45,7349.35,0,Passive Users,0
4,0,70.5,294.2,3,New Users,0
45,2,20.35,929.2,2,Loyal Customers,0
10,0,70.0,740.0,3,New Users,1
36,2,19.45,754.5,2,Loyal Customers,0
54,0,69.9,3883.3,3,New Users,0
23,2,59.7,1414.2,2,Loyal Customers,0
41,1,78.35,3211.2,0,Passive Users,0
5,0,71.45,371.6,3,New Users,0
27,1,45.85,1246.4,2,Loyal Customers,0
1,0,95.85,95.85,3,New Users,0
67,2,35.7,2545.7,2,Loyal Customers,0
72,2,89.55,6448.85,0,Passive Users,0
56,2,24.95,1468.9,2,Loyal Customers,0
44,1,24.85,1013.6,2,Loyal Customers,0
66,0,100.8,6690.75,0,Passive Users,0
34,1,64.4,2088.75,3,New Users,1
69,2,105.35,7240.65,0,Passive Users,0
1,0,102.45,102.45,3,New Users,1
40,2,19.65,830.25,2,Loyal Customers,0
30,0,54.45,1588.7,3,New Users,0
11,0,70.5,829.3,3,New Users,0
15,1,20.1,302.45,1,At-Risk Customers,0
11,0,69.35,712.25,3,New Users,0
64,1,19.8,1336.65,2,Loyal Customers,0
72,2,74.4,5360.75,0,Passive Users,0
72,2,93.05,6735.05,0,Passive Users,0
1,0,51.2,51.2,1,At-Risk Customers,0
15,1,65.6,1010.0,3,New Users,0
60,1,80.55,4847.05,0,Passive Users,0
56,1,52.7,3019.7,2,Loyal Customers,0
8,2,20.85,161.65,2,Loyal Customers,0
3,0,80.1,217.55,3,New Users,1
49,0,52.15,2583.75,3,New Users,0
2,0,80.2,146.05,3,New Users,1
6,0,98.15,567.45,3,New Users,1
70,2,114.95,7711.25,0,Passive Users,0
12,0,112.95,1384.75,3,New Users,1
52,1,104.45,5481.25,0,Passive Users,0
72,2,113.65,8124.2,0,Passive Users,0
40,2,20.6,827.3,2,Loyal Customers,0
1,0,70.9,70.9,3,New Users,1
3,0,86.85,220.95,3,New Users,1
40,0,91.55,3673.6,3,New Users,0
1,0,49.85,49.85,1,At-Risk Customers,0
30,1,19.8,576.65,2,Loyal Customers,0
23,0,99.85,2331.3,3,New Users,1
1,0,74.5,74.5,3,New Users,1
44,0,104.15,4495.65,0,Passive Users,0
65,0,109.15,6941.2,0,Passive Users,1
7,0,48.2,340.35,1,At-Risk Customers,0
72,2,25.1,1789.9,2,Loyal Customers,0
8,0,100.15,908.55,3,New Users,0
16,0,65.2,1043.35,3,New Users,1
66,0,99.5,6822.15,0,Passive Users,1
1,0,71.55,71.55,3,New Users,1
3,0,55.9,157.55,1,At-Risk Customers,0
53,0,93.9,5029.2,0,Passive Users,1
8,0,64.4,581.7,3,New Users,0
69,2,108.4,7318.2,0,Passive Users,1
5,0,85.3,420.45,3,New Users,0
72,2,107.45,7576.7,0,Passive Users,0
13,0,48.75,633.4,1,At-Risk Customers,1
4,0,85.65,321.65,3,New Users,1
54,2,91.3,4965.0,0,Passive Users,0
72,2,85.95,6151.9,0,Passive Users,0
12,0,106.7,1253.9,3,New Users,1
1,0,25.15,25.15,1,At-Risk Customers,1
1,0,45.2,45.2,1,At-Risk Customers,0
54,1,110.35,5893.15,0,Passive Users,1
69,2,79.2,5420.65,0,Passive Users,0
48,2,55.5,2627.35,2,Loyal Customers,0
48,1,103.25,5037.55,0,Passive Users,1
8,0,90.25,743.75,3,New Users,0
71,2,91.25,6589.6,0,Passive Users,0
2,0,47.8,92.45,1,At-Risk Customers,1
67,1,100.9,6733.15,0,Passive Users,0
34,0,97.7,3410.0,3,New Users,0
3,0,69.85,199.85,3,New Users,0
9,1,65.6,593.3,3,New Users,0
71,1,104.65,7288.4,0,Passive Users,0
57,2,90.45,5229.8,0,Passive Users,0
72,2,63.7,4464.8,0,Passive Users,0
48,0,104.5,5068.05,0,Passive Users,0
18,1,20.1,401.85,1,At-Risk Customers,0
43,1,104.3,4451.85,0,Passive Users,0
72,2,93.25,6688.95,0,Passive Users,0
35,1,73.45,2661.1,3,New Users,0
4,0,20.7,73.05,1,At-Risk Customers,0
49,2,25.25,1211.65,2,Loyal Customers,0
71,2,100.5,7030.65,0,Passive Users,0
11,0,90.6,1020.2,3,New Users,0
63,2,89.4,5597.65,0,Passive Users,0
65,0,95.45,6223.3,0,Passive Users,0
49,2,20.45,1024.65,2,Loyal Customers,0
29,0,98.6,2933.2,3,New Users,1
15,0,83.05,1258.3,3,New Users,1
4,0,19.95,82.9,1,At-Risk Customers,0
72,1,109.15,7789.6,0,Passive Users,0
26,0,85.7,2067.0,3,New Users,0
35,0,102.05,3452.55,3,New Users,0
57,1,94.7,5468.95,0,Passive Users,0
28,0,64.4,1802.15,3,New Users,0
25,1,26.8,733.55,1,At-Risk Customers,0
47,1,66.05,3021.45,2,Loyal Customers,0
57,0,65.2,3687.85,3,New Users,0
16,0,85.05,1391.15,3,New Users,0
5,0,55.8,274.35,1,At-Risk Customers,0
17,0,70.4,1214.05,3,New Users,1
56,1,104.75,5510.65,0,Passive Users,1
72,2,19.95,1322.85,2,Loyal Customers,0
21,0,94.25,1973.75,3,New Users,1
48,1,45.0,2196.3,2,Loyal Customers,0
68,2,114.9,7843.55,0,Passive Users,0
30,0,106.4,3211.9,3,New Users,0
3,0,46.1,130.15,1,At-Risk Customers,0
14,2,39.7,692.35,2,Loyal Customers,0
4,0,20.05,85.5,1,At-Risk Customers,0
71,2,95.75,6849.4,0,Passive Users,0
8,1,24.4,203.95,1,At-Risk Customers,0
61,0,33.6,2117.2,2,Loyal Customers,0
72,2,90.45,6565.85,0,Passive Users,0
5,0,84.0,424.75,3,New Users,0
49,2,67.4,3306.85,2,Loyal Customers,0
8,0,19.7,168.9,1,At-Risk Customers,0
3,0,80.35,253.8,3,New Users,0
9,2,19.6,197.4,2,Loyal Customers,0
67,2,54.2,3838.2,2,Loyal Customers,0
46,0,45.2,2065.15,3,New Users,0
67,1,75.1,5064.45,0,Passive Users,0
55,1,19.7,1140.05,2,Loyal Customers,0
33,0,72.75,2447.45,3,New Users,0
62,2,20.05,1263.9,2,Loyal Customers,0
1,0,45.95,45.95,1,At-Risk Customers,1
49,0,39.2,1838.15,1,At-Risk Customers,0
1,0,44.75,44.75,1,At-Risk Customers,0
14,0,82.65,1185.0,3,New Users,0
18,0,93.9,1743.9,3,New Users,0
1,0,70.15,70.15,3,New Users,1
1,0,85.55,85.55,3,New Users,1
72,2,117.15,8529.5,0,Passive Users,0
64,2,99.25,6549.45,0,Passive Users,0
69,2,112.55,7806.5,0,Passive Users,0
1,0,25.7,25.7,1,At-Risk Customers,0
71,2,90.3,6287.3,0,Passive Users,0
66,1,49.4,3251.85,2,Loyal Customers,0
2,0,19.4,50.6,1,At-Risk Customers,0
71,2,109.7,7904.25,0,Passive Users,0
11,1,61.25,729.95,3,New Users,0
47,0,55.3,2654.05,3,New Users,0
35,0,70.3,2416.55,3,New Users,1
32,0,106.35,3520.75,3,New Users,1
60,0,103.75,5969.95,0,Passive Users,0
11,1,19.5,226.8,1,At-Risk Customers,0
29,1,39.5,1082.75,2,Loyal Customers,0
21,0,26.05,565.75,1,At-Risk Customers,0
48,0,91.05,4370.75,0,Passive Users,0
3,0,29.65,90.05,1,At-Risk Customers,0
43,0,50.2,2169.4,3,New Users,0
5,0,105.3,550.6,3,New Users,0
1,0,55.45,55.45,1,At-Risk Customers,0
71,1,85.45,6300.85,0,Passive Users,0
8,1,19.8,160.05,1,At-Risk Customers,0
8,0,59.25,436.6,1,At-Risk Customers,0
20,0,90.7,1781.35,3,New Users,0
33,1,103.7,3467.0,0,Passive Users,1
71,1,79.05,5552.5,0,Passive Users,0
31,1,90.7,2835.5,3,New Users,0
38,1,95.0,3591.25,0,Passive Users,0
1,0,88.35,88.35,3,New Users,1
2,0,30.25,63.75,1,At-Risk Customers,0
12,0,49.85,617.15,1,At-Risk Customers,0
9,0,93.0,870.25,3,New Users,0
11,0,54.55,601.25,1,At-Risk Customers,0
6,0,19.7,111.65,1,At-Risk Customers,0
71,1,84.8,6046.1,0,Passive Users,0
42,1,94.45,3923.8,0,Passive Users,0
8,0,94.2,777.3,3,New Users,1
5,0,96.25,512.45,3,New Users,1
2,0,70.7,141.45,3,New Users,1
45,2,20.85,892.15,2,Loyal Customers,0
28,1,60.0,1682.05,3,New Users,0
43,0,80.45,3398.9,3,New Users,0
60,2,84.95,4984.85,0,Passive Users,0
42,1,33.55,1445.3,2,Loyal Customers,1
7,2,49.65,305.55,2,Loyal Customers,0
25,1,20.2,507.9,1,At-Risk Customers,0
40,0,94.55,3640.45,3,New Users,1
27,1,100.5,2673.45,3,New Users,0
10,0,35.75,389.8,1,At-Risk Customers,0
27,0,86.45,2401.05,3,New Users,0
11,1,53.8,651.55,1,At-Risk Customers,0
4,0,38.55,156.1,1,At-Risk Customers,0
68,0,39.9,2796.35,2,Loyal Customers,0
1,0,70.05,70.05,3,New Users,0
18,1,20.1,407.05,1,At-Risk Customers,0
57,2,112.95,6465.0,0,Passive Users,1
26,0,20.3,511.25,1,At-Risk Customers,0
17,0,35.65,646.05,1,At-Risk Customers,0
1,0,35.9,35.9,1,At-Risk Customers,1
38,0,99.25,3777.15,3,New Users,1
59,1,82.95,4903.15,0,Passive Users,0
30,2,55.65,1653.85,2,Loyal Customers,0
2,0,24.45,47.5,1,At-Risk Customers,1
50,1,25.2,1306.3,2,Loyal Customers,0
9,1,50.8,463.6,1,At-Risk Customers,0
3,0,19.65,60.65,1,At-Risk Customers,0
14,0,59.8,824.85,3,New Users,0
31,0,73.55,2094.65,3,New Users,0
7,0,61.4,438.9,3,New Users,0
8,0,103.35,847.3,3,New Users,1
17,1,19.9,329.75,1,At-Risk Customers,0
32,0,19.45,674.55,1,At-Risk Customers,0
2,0,81.5,162.55,3,New Users,0
7,0,84.8,546.95,3,New Users,1
72,2,109.55,7887.25,0,Passive Users,0
31,0,99.95,3186.65,3,New Users,1
27,0,74.4,1972.35,3,New Users,0
18,0,90.0,1527.35,3,New Users,1
7,0,74.9,490.55,3,New Users,0
14,0,104.85,1531.4,3,New Users,1
11,0,59.65,683.25,3,New Users,0
72,2,110.45,8058.85,0,Passive Users,0
28,1,106.1,2847.4,3,New Users,1
15,0,74.2,1133.9,3,New Users,1
4,0,74.45,294.45,3,New Users,0
71,2,24.55,1719.15,2,Loyal Customers,0
5,0,89.35,461.7,3,New Users,1
47,2,24.55,1160.45,2,Loyal Customers,0
57,1,90.65,5199.8,0,Passive Users,0
50,2,105.05,5163.3,0,Passive Users,0
8,0,20.45,162.3,1,At-Risk Customers,0
48,2,19.55,883.35,2,Loyal Customers,0
70,1,19.7,1341.5,2,Loyal Customers,0
1,0,70.45,70.45,3,New Users,0
8,0,85.65,659.45,3,New Users,0
1,0,77.15,77.15,3,New Users,1
1,0,35.25,35.25,1,At-Risk Customers,1
60,2,20.55,1205.05,2,Loyal Customers,0
49,1,97.95,4917.9,0,Passive Users,0
4,0,48.55,201.0,1,At-Risk Customers,1
29,1,20.0,599.3,2,Loyal Customers,0
67,2,25.25,1733.15,2,Loyal Customers,0
53,0,98.4,5149.5,0,Passive Users,1
67,2,70.9,4677.1,0,Passive Users,0
6,0,19.85,119.3,1,At-Risk Customers,0
47,0,106.35,4849.1,0,Passive Users,0
53,2,99.5,5424.25,0,Passive Users,0
69,2,84.7,5878.9,0,Passive Users,0
3,0,86.05,244.85,3,New Users,0
4,0,44.55,220.75,1,At-Risk Customers,0
56,2,75.85,4261.2,0,Passive Users,0
59,0,93.85,5574.75,0,Passive Users,1
61,2,25.0,1501.75,2,Loyal Customers,0
2,0,45.0,89.75,1,At-Risk Customers,0
46,0,100.7,4541.2,0,Passive Users,1
12,0,20.5,255.5,1,At-Risk Customers,0
14,0,80.45,1072.0,3,New Users,1
28,1,90.45,2509.25,3,New Users,0
24,0,60.45,1440.75,3,New Users,0
31,0,55.25,1715.65,3,New Users,1
68,1,78.45,5333.35,0,Passive Users,0
39,2,100.55,3895.35,0,Passive Users,0
42,0,20.35,869.9,1,At-Risk Customers,0
13,0,54.45,706.85,1,At-Risk Customers,1
6,0,90.75,512.25,3,New Users,0
35,0,75.35,2636.05,3,New Users,1
38,1,20.25,814.75,2,Loyal Customers,0
18,2,20.05,388.6,2,Loyal Customers,0
4,0,19.6,93.45,1,At-Risk Customers,0
27,0,53.8,1389.85,3,New Users,0
41,1,70.2,2894.55,3,New Users,0
50,1,75.5,4025.6,0,Passive Users,0
72,2,20.35,1354.4,2,Loyal Customers,0
70,1,26.05,1856.4,2,Loyal Customers,0
44,1,20.6,926.0,2,Loyal Customers,0
2,0,75.7,189.2,3,New Users,1
34,1,20.1,682.1,2,Loyal Customers,0
72,2,24.3,1778.7,2,Loyal Customers,0
71,2,24.5,1816.2,2,Loyal Customers,0
64,2,110.5,7069.25,0,Passive Users,0
72,2,25.25,1841.2,2,Loyal Customers,0
1,0,74.25,74.25,3,New Users,1
29,1,90.1,2656.7,3,New Users,0
23,1,68.75,1689.45,3,New Users,0
52,2,19.2,1054.75,2,Loyal Customers,0
25,0,89.7,2187.55,3,New Users,1
64,2,115.1,7334.05,0,Passive Users,0
16,0,96.4,1581.2,3,New Users,1
